The path of the results is all_sites\CNN_HPO
Basic_3inp model is applied
Learning rate is 0.001400
=================================================================
Layer (type:depth-idx)                   Param #
=================================================================
CNN_allsites                             --
©À©¤Sequential: 1-1                        --
©¦    ©¸©¤Conv1d: 2-1                       688
©¦    ©¸©¤ReLU: 2-2                         --
©¦    ©¸©¤Conv1d: 2-3                       3,616
©¦    ©¸©¤ReLU: 2-4                         --
©¦    ©¸©¤Conv1d: 2-5                       14,400
©¦    ©¸©¤ReLU: 2-6                         --
©¦    ©¸©¤Flatten: 2-7                      --
©¦    ©¸©¤Linear: 2-8                       1,442,816
©¦    ©¸©¤ReLU: 2-9                         --
©¦    ©¸©¤Linear: 2-10                      524,800
©¦    ©¸©¤ReLU: 2-11                        --
©¦    ©¸©¤Linear: 2-12                      455,031
©¦    ©¸©¤ReLU: 2-13                        --
©À©¤Sequential: 1-2                        --
©¦    ©¸©¤Conv1d: 2-14                      664
©¦    ©¸©¤ReLU: 2-15                        --
©¦    ©¸©¤Conv1d: 2-16                      5,264
©¦    ©¸©¤ReLU: 2-17                        --
©¦    ©¸©¤Conv1d: 2-18                      10,512
©¦    ©¸©¤ReLU: 2-19                        --
©¦    ©¸©¤Flatten: 2-20                     --
©¦    ©¸©¤Linear: 2-21                      1,639,424
©¦    ©¸©¤ReLU: 2-22                        --
©¦    ©¸©¤Linear: 2-23                      524,800
©¦    ©¸©¤ReLU: 2-24                        --
©¦    ©¸©¤Linear: 2-25                      455,031
©¦    ©¸©¤ReLU: 2-26                        --
©À©¤ModuleList: 1-3                        --
©¦    ©¸©¤Sequential: 2-27                  --
©¦    ©¦    ©¸©¤Linear: 3-1                  787,656
©¦    ©¦    ©¸©¤ReLU: 3-2                    --
©¦    ©¦    ©¸©¤Linear: 3-3                  787,656
©¦    ©¦    ©¸©¤ReLU: 3-4                    --
©¦    ©¦    ©¸©¤Linear: 3-5                  787,656
©¦    ©¦    ©¸©¤ReLU: 3-6                    --
©À©¤ModuleList: 1-4                        --
©¦    ©¸©¤Sequential: 2-28                  --
©¦    ©¦    ©¸©¤Linear: 3-7                  787,656
©¦    ©¦    ©¸©¤Sigmoid: 3-8                 --
©¦    ©¦    ©¸©¤Linear: 3-9                  787,656
©¦    ©¦    ©¸©¤Sigmoid: 3-10                --
©¦    ©¦    ©¸©¤Linear: 3-11                 787,656
©¦    ©¦    ©¸©¤Sigmoid: 3-12                --
©À©¤Sequential: 1-5                        --
©¦    ©¸©¤Linear: 2-29                      113,664
©¦    ©¸©¤Linear: 2-30                      16,512
©¦    ©¸©¤Linear: 2-31                      8,514
=================================================================
Total params: 9,941,672
Trainable params: 9,941,672
Non-trainable params: 0
=================================================================
Epoch [1/1000]	 Average training and validation loss: 2.5381E-02 7.7328E-03	Time: 13.01s
Epoch [776/1000]	 Average training and validation loss: 2.9726E-04 6.5265E-04	Time: 10.54s
Epoch [777/1000]	 Average training and validation loss: 2.9122E-04 6.2430E-04	Time: 10.59s
Epoch [778/1000]	 Average training and validation loss: 2.8820E-04 6.2205E-04	Time: 10.54s
Epoch [779/1000]	 Average training and validation loss: 2.8332E-04 6.2056E-04	Time: 10.62s
Epoch [780/1000]	 Average training and validation loss: 2.7719E-04 6.1883E-04	Time: 10.56s
Epoch [781/1000]	 Average training and validation loss: 2.7433E-04 6.1270E-04	Time: 10.53s
Epoch [782/1000]	 Average training and validation loss: 2.7661E-04 6.0765E-04	Time: 10.55s
Epoch [783/1000]	 Average training and validation loss: 2.7719E-04 6.1324E-04	Time: 10.50s
Epoch [784/1000]	 Average training and validation loss: 2.7425E-04 6.2330E-04	Time: 10.54s
Epoch [785/1000]	 Average training and validation loss: 2.7141E-04 6.2502E-04	Time: 10.63s
Epoch [786/1000]	 Average training and validation loss: 2.7135E-04 6.2333E-04	Time: 10.51s
Epoch [787/1000]	 Average training and validation loss: 2.7080E-04 6.2103E-04	Time: 10.61s
Epoch [788/1000]	 Average training and validation loss: 2.7083E-04 6.1865E-04	Time: 10.49s
Epoch [789/1000]	 Average training and validation loss: 2.6944E-04 6.1975E-04	Time: 10.54s
Epoch [790/1000]	 Average training and validation loss: 2.6917E-04 6.2550E-04	Time: 10.77s
Epoch [791/1000]	 Average training and validation loss: 2.7021E-04 6.3979E-04	Time: 10.70s
Epoch [792/1000]	 Average training and validation loss: 2.7750E-04 6.3788E-04	Time: 10.78s
Epoch [793/1000]	 Average training and validation loss: 2.7480E-04 6.3013E-04	Time: 10.65s
Epoch [794/1000]	 Average training and validation loss: 2.8911E-04 6.6025E-04	Time: 10.64s
Epoch [795/1000]	 Average training and validation loss: 3.0827E-04 6.3542E-04	Time: 10.74s
Epoch [796/1000]	 Average training and validation loss: 3.0947E-04 6.4513E-04	Time: 10.65s
Epoch [797/1000]	 Average training and validation loss: 3.2558E-04 6.2965E-04	Time: 10.69s
Epoch [798/1000]	 Average training and validation loss: 3.3853E-04 7.9033E-04	Time: 10.54s
Epoch [799/1000]	 Average training and validation loss: 3.6448E-04 6.6266E-04	Time: 10.54s
Epoch [800/1000]	 Average training and validation loss: 8.9502E-04 1.1730E-03	Time: 10.57s
Epoch [801/1000]	 Average training and validation loss: 9.7506E-04 1.1941E-03	Time: 10.55s
Epoch [802/1000]	 Average training and validation loss: 9.3915E-04 1.3863E-03	Time: 10.62s
Epoch [803/1000]	 Average training and validation loss: 1.0830E-03 1.4076E-03	Time: 10.53s
Epoch [804/1000]	 Average training and validation loss: 1.0246E-03 1.4204E-03	Time: 10.49s
Epoch [805/1000]	 Average training and validation loss: 1.0481E-03 1.2602E-03	Time: 10.63s
Epoch [806/1000]	 Average training and validation loss: 9.0978E-04 1.2962E-03	Time: 10.52s
Epoch [807/1000]	 Average training and validation loss: 8.8524E-04 1.2170E-03	Time: 10.64s
Epoch [808/1000]	 Average training and validation loss: 8.6852E-04 1.2607E-03	Time: 10.51s
Epoch [809/1000]	 Average training and validation loss: 8.6599E-04 1.3586E-03	Time: 10.49s
Epoch [810/1000]	 Average training and validation loss: 8.7049E-04 1.2425E-03	Time: 10.61s
Epoch [811/1000]	 Average training and validation loss: 8.2511E-04 1.2164E-03	Time: 10.51s
Epoch [812/1000]	 Average training and validation loss: 8.3187E-04 1.1934E-03	Time: 10.59s
Epoch [813/1000]	 Average training and validation loss: 8.2614E-04 1.4154E-03	Time: 10.53s
Epoch [814/1000]	 Average training and validation loss: 9.3882E-04 1.3848E-03	Time: 10.54s
Epoch [815/1000]	 Average training and validation loss: 9.0451E-04 1.3795E-03	Time: 10.58s
Epoch [816/1000]	 Average training and validation loss: 8.8288E-04 1.3826E-03	Time: 10.55s
Epoch [817/1000]	 Average training and validation loss: 9.4387E-04 1.4869E-03	Time: 10.58s
Epoch [818/1000]	 Average training and validation loss: 9.5868E-04 1.4320E-03	Time: 10.52s
Epoch [819/1000]	 Average training and validation loss: 8.5615E-04 1.3858E-03	Time: 10.56s
Epoch [820/1000]	 Average training and validation loss: 8.2545E-04 1.3744E-03	Time: 10.61s
Epoch [821/1000]	 Average training and validation loss: 8.9661E-04 1.4414E-03	Time: 10.51s
Epoch [822/1000]	 Average training and validation loss: 9.2981E-04 1.4626E-03	Time: 10.64s
Epoch [823/1000]	 Average training and validation loss: 9.3831E-04 1.4380E-03	Time: 10.61s
Epoch [824/1000]	 Average training and validation loss: 9.9237E-04 1.6484E-03	Time: 10.72s
Epoch [825/1000]	 Average training and validation loss: 9.9526E-04 1.7379E-03	Time: 10.65s
Epoch [826/1000]	 Average training and validation loss: 9.9575E-04 1.7968E-03	Time: 10.52s
Epoch [827/1000]	 Average training and validation loss: 1.0130E-03 1.6034E-03	Time: 10.64s
Epoch [828/1000]	 Average training and validation loss: 9.9563E-04 1.7737E-03	Time: 10.52s
Epoch [829/1000]	 Average training and validation loss: 1.1037E-03 1.8746E-03	Time: 10.53s
Epoch [830/1000]	 Average training and validation loss: 1.1104E-03 1.8805E-03	Time: 10.61s
Epoch [831/1000]	 Average training and validation loss: 1.1623E-03 1.9844E-03	Time: 10.55s
Epoch [832/1000]	 Average training and validation loss: 1.2081E-03 1.9695E-03	Time: 10.59s
Epoch [833/1000]	 Average training and validation loss: 1.2537E-03 1.9191E-03	Time: 10.52s
Epoch [834/1000]	 Average training and validation loss: 1.2649E-03 2.0185E-03	Time: 10.54s
Epoch [835/1000]	 Average training and validation loss: 1.2170E-03 1.9944E-03	Time: 10.61s
Epoch [836/1000]	 Average training and validation loss: 1.1584E-03 1.9130E-03	Time: 10.50s
Epoch [837/1000]	 Average training and validation loss: 1.1530E-03 1.9654E-03	Time: 10.64s
Epoch [838/1000]	 Average training and validation loss: 1.1539E-03 1.9444E-03	Time: 10.47s
Epoch [839/1000]	 Average training and validation loss: 1.1375E-03 2.1376E-03	Time: 10.52s
Epoch [840/1000]	 Average training and validation loss: 1.1228E-03 1.8508E-03	Time: 10.60s
Epoch [841/1000]	 Average training and validation loss: 1.1254E-03 1.9128E-03	Time: 10.53s
Epoch [842/1000]	 Average training and validation loss: 1.0947E-03 1.8925E-03	Time: 10.57s
Epoch [843/1000]	 Average training and validation loss: 1.0669E-03 1.9422E-03	Time: 10.48s
Epoch [844/1000]	 Average training and validation loss: 1.0604E-03 1.8746E-03	Time: 10.50s
Epoch [845/1000]	 Average training and validation loss: 1.0762E-03 1.8538E-03	Time: 10.60s
Epoch [846/1000]	 Average training and validation loss: 1.0733E-03 1.9566E-03	Time: 10.50s
Epoch [847/1000]	 Average training and validation loss: 1.0688E-03 1.9513E-03	Time: 10.62s
Epoch [848/1000]	 Average training and validation loss: 1.0863E-03 1.8927E-03	Time: 10.50s
Epoch [849/1000]	 Average training and validation loss: 1.0843E-03 1.8807E-03	Time: 10.48s
Epoch [850/1000]	 Average training and validation loss: 1.0872E-03 1.9125E-03	Time: 10.55s
Epoch [851/1000]	 Average training and validation loss: 1.0611E-03 1.8954E-03	Time: 10.53s
Epoch [852/1000]	 Average training and validation loss: 1.0439E-03 2.1239E-03	Time: 10.59s
Epoch [853/1000]	 Average training and validation loss: 1.0598E-03 2.0170E-03	Time: 10.52s
Epoch [854/1000]	 Average training and validation loss: 1.0522E-03 1.8880E-03	Time: 10.55s
Epoch [855/1000]	 Average training and validation loss: 1.0397E-03 1.8714E-03	Time: 10.63s
Epoch [856/1000]	 Average training and validation loss: 1.0471E-03 1.9919E-03	Time: 10.53s
Epoch [857/1000]	 Average training and validation loss: 1.0417E-03 1.9411E-03	Time: 10.60s
Epoch [858/1000]	 Average training and validation loss: 1.0002E-03 1.9034E-03	Time: 10.53s
Epoch [859/1000]	 Average training and validation loss: 9.5223E-04 2.0138E-03	Time: 10.51s
Epoch [860/1000]	 Average training and validation loss: 9.5435E-04 1.9198E-03	Time: 10.60s
Epoch [861/1000]	 Average training and validation loss: 9.7827E-04 2.0636E-03	Time: 10.51s
Epoch [862/1000]	 Average training and validation loss: 9.9347E-04 1.9086E-03	Time: 10.62s
Epoch [863/1000]	 Average training and validation loss: 9.6128E-04 1.9273E-03	Time: 10.50s
Epoch [864/1000]	 Average training and validation loss: 9.3123E-04 1.9596E-03	Time: 10.53s
Epoch [865/1000]	 Average training and validation loss: 9.1636E-04 1.9202E-03	Time: 10.63s
Epoch [866/1000]	 Average training and validation loss: 9.0562E-04 2.0542E-03	Time: 10.50s
Epoch [867/1000]	 Average training and validation loss: 9.1948E-04 1.9659E-03	Time: 10.61s
Epoch [868/1000]	 Average training and validation loss: 9.1865E-04 2.1075E-03	Time: 10.55s
Epoch [869/1000]	 Average training and validation loss: 9.2303E-04 1.9422E-03	Time: 10.55s
Epoch [870/1000]	 Average training and validation loss: 9.2042E-04 1.9063E-03	Time: 10.62s
Epoch [871/1000]	 Average training and validation loss: 9.0402E-04 1.9197E-03	Time: 10.51s
Epoch [872/1000]	 Average training and validation loss: 8.8504E-04 2.0192E-03	Time: 10.57s
Epoch [873/1000]	 Average training and validation loss: 8.7745E-04 1.9104E-03	Time: 10.54s
Epoch [874/1000]	 Average training and validation loss: 8.7897E-04 1.9327E-03	Time: 10.50s
Epoch [875/1000]	 Average training and validation loss: 8.7523E-04 2.1044E-03	Time: 10.61s
Epoch [876/1000]	 Average training and validation loss: 8.9404E-04 1.8965E-03	Time: 10.55s
Epoch [877/1000]	 Average training and validation loss: 8.9212E-04 1.8951E-03	Time: 10.58s
Epoch [878/1000]	 Average training and validation loss: 8.7377E-04 1.9129E-03	Time: 10.51s
Epoch [879/1000]	 Average training and validation loss: 8.5456E-04 1.9855E-03	Time: 10.53s
Epoch [880/1000]	 Average training and validation loss: 8.4302E-04 1.8802E-03	Time: 10.52s
Epoch [881/1000]	 Average training and validation loss: 8.4257E-04 1.9925E-03	Time: 10.64s
Epoch [882/1000]	 Average training and validation loss: 8.5167E-04 1.8442E-03	Time: 10.66s
Epoch [883/1000]	 Average training and validation loss: 8.5929E-04 1.8754E-03	Time: 10.51s
Epoch [884/1000]	 Average training and validation loss: 8.5652E-04 1.8803E-03	Time: 10.55s
Epoch [885/1000]	 Average training and validation loss: 8.3178E-04 1.9212E-03	Time: 10.55s
Epoch [886/1000]	 Average training and validation loss: 8.3632E-04 1.9172E-03	Time: 10.60s
Epoch [887/1000]	 Average training and validation loss: 8.3128E-04 1.9448E-03	Time: 10.61s
Epoch [888/1000]	 Average training and validation loss: 8.3335E-04 1.9515E-03	Time: 10.54s
Epoch [889/1000]	 Average training and validation loss: 8.4684E-04 1.9568E-03	Time: 10.52s
Epoch [890/1000]	 Average training and validation loss: 8.4655E-04 1.9021E-03	Time: 10.59s
Epoch [891/1000]	 Average training and validation loss: 8.2769E-04 1.9752E-03	Time: 10.51s
Epoch [892/1000]	 Average training and validation loss: 8.3434E-04 1.9166E-03	Time: 10.59s
Epoch [893/1000]	 Average training and validation loss: 8.1457E-04 1.9117E-03	Time: 10.53s
Epoch [894/1000]	 Average training and validation loss: 7.9297E-04 2.0990E-03	Time: 10.52s
Epoch [895/1000]	 Average training and validation loss: 7.8995E-04 1.8612E-03	Time: 10.52s
Epoch [896/1000]	 Average training and validation loss: 7.8530E-04 1.9615E-03	Time: 10.64s
Epoch [897/1000]	 Average training and validation loss: 7.9265E-04 1.9082E-03	Time: 10.58s
Epoch [898/1000]	 Average training and validation loss: 7.9204E-04 1.9479E-03	Time: 10.52s
Epoch [899/1000]	 Average training and validation loss: 7.9498E-04 1.9383E-03	Time: 10.54s
Epoch [900/1000]	 Average training and validation loss: 8.0011E-04 2.0660E-03	Time: 10.56s
Epoch [901/1000]	 Average training and validation loss: 7.9820E-04 2.2538E-03	Time: 10.61s
Epoch [902/1000]	 Average training and validation loss: 8.2106E-04 1.9528E-03	Time: 10.63s
Epoch [903/1000]	 Average training and validation loss: 8.1086E-04 1.9826E-03	Time: 10.52s
Epoch [904/1000]	 Average training and validation loss: 8.2104E-04 2.1208E-03	Time: 10.54s
Epoch [905/1000]	 Average training and validation loss: 8.0523E-04 1.8742E-03	Time: 10.62s
Epoch [906/1000]	 Average training and validation loss: 7.6733E-04 1.8781E-03	Time: 10.54s
Epoch [907/1000]	 Average training and validation loss: 7.6316E-04 1.9625E-03	Time: 10.61s
Epoch [908/1000]	 Average training and validation loss: 7.8789E-04 2.2328E-03	Time: 10.50s
Epoch [909/1000]	 Average training and validation loss: 8.1815E-04 2.0206E-03	Time: 10.52s
Epoch [910/1000]	 Average training and validation loss: 8.1085E-04 1.8579E-03	Time: 10.53s
Epoch [911/1000]	 Average training and validation loss: 7.9084E-04 1.9038E-03	Time: 10.63s
Epoch [912/1000]	 Average training and validation loss: 7.7659E-04 1.8821E-03	Time: 10.63s
Epoch [913/1000]	 Average training and validation loss: 7.6912E-04 1.9007E-03	Time: 10.57s
Epoch [914/1000]	 Average training and validation loss: 7.6884E-04 1.8913E-03	Time: 10.51s
Epoch [915/1000]	 Average training and validation loss: 7.7791E-04 1.8844E-03	Time: 10.56s
Epoch [916/1000]	 Average training and validation loss: 7.7963E-04 1.9973E-03	Time: 10.60s
Epoch [917/1000]	 Average training and validation loss: 7.8863E-04 2.1482E-03	Time: 10.62s
Epoch [918/1000]	 Average training and validation loss: 7.8737E-04 1.9205E-03	Time: 10.50s
Epoch [919/1000]	 Average training and validation loss: 7.9242E-04 1.9413E-03	Time: 10.54s
Epoch [920/1000]	 Average training and validation loss: 7.9982E-04 2.0878E-03	Time: 10.51s
Epoch [921/1000]	 Average training and validation loss: 7.9913E-04 1.8864E-03	Time: 10.61s
Epoch [922/1000]	 Average training and validation loss: 7.7712E-04 1.8776E-03	Time: 10.60s
Epoch [923/1000]	 Average training and validation loss: 7.5145E-04 1.9112E-03	Time: 10.49s
Epoch [924/1000]	 Average training and validation loss: 7.5071E-04 2.1698E-03	Time: 10.53s
Epoch [925/1000]	 Average training and validation loss: 7.6613E-04 1.9749E-03	Time: 10.53s
Epoch [926/1000]	 Average training and validation loss: 7.8171E-04 2.0235E-03	Time: 10.59s
Epoch [927/1000]	 Average training and validation loss: 7.5714E-04 2.0011E-03	Time: 10.50s
Epoch [928/1000]	 Average training and validation loss: 7.5591E-04 1.9050E-03	Time: 10.61s
Epoch [929/1000]	 Average training and validation loss: 7.5931E-04 1.9091E-03	Time: 10.48s
Epoch [930/1000]	 Average training and validation loss: 7.6503E-04 2.0090E-03	Time: 10.54s
Epoch [931/1000]	 Average training and validation loss: 7.7881E-04 2.0958E-03	Time: 10.60s
Epoch [932/1000]	 Average training and validation loss: 7.8362E-04 2.0135E-03	Time: 10.62s
Epoch [933/1000]	 Average training and validation loss: 7.8759E-04 2.0452E-03	Time: 10.50s
Epoch [934/1000]	 Average training and validation loss: 7.9577E-04 2.1342E-03	Time: 10.52s
Epoch [935/1000]	 Average training and validation loss: 8.1250E-04 1.9798E-03	Time: 10.53s
Epoch [936/1000]	 Average training and validation loss: 7.9868E-04 1.9881E-03	Time: 10.63s
Epoch [937/1000]	 Average training and validation loss: 7.7908E-04 2.0674E-03	Time: 10.57s
Epoch [938/1000]	 Average training and validation loss: 7.7078E-04 2.2404E-03	Time: 10.56s
Epoch [939/1000]	 Average training and validation loss: 7.5909E-04 1.9814E-03	Time: 10.55s
Epoch [940/1000]	 Average training and validation loss: 7.6202E-04 1.9451E-03	Time: 10.55s
Epoch [941/1000]	 Average training and validation loss: 7.7793E-04 1.9397E-03	Time: 10.64s
Epoch [942/1000]	 Average training and validation loss: 7.7251E-04 1.9999E-03	Time: 10.54s
Epoch [943/1000]	 Average training and validation loss: 7.4196E-04 2.1996E-03	Time: 10.59s
Epoch [944/1000]	 Average training and validation loss: 7.3191E-04 1.9849E-03	Time: 10.52s
Epoch [945/1000]	 Average training and validation loss: 7.1805E-04 1.8915E-03	Time: 10.51s
Epoch [946/1000]	 Average training and validation loss: 7.0223E-04 1.9978E-03	Time: 10.59s
Epoch [947/1000]	 Average training and validation loss: 7.0422E-04 1.9685E-03	Time: 10.53s
Epoch [948/1000]	 Average training and validation loss: 7.1943E-04 1.9088E-03	Time: 10.58s
Epoch [949/1000]	 Average training and validation loss: 7.1237E-04 2.0894E-03	Time: 10.53s
Epoch [950/1000]	 Average training and validation loss: 7.1492E-04 2.0897E-03	Time: 10.53s
Epoch [951/1000]	 Average training and validation loss: 7.1882E-04 1.9434E-03	Time: 10.62s
Epoch [952/1000]	 Average training and validation loss: 7.1335E-04 1.9043E-03	Time: 10.59s
Epoch [953/1000]	 Average training and validation loss: 6.9438E-04 2.0104E-03	Time: 10.55s
Epoch [954/1000]	 Average training and validation loss: 6.8100E-04 2.0574E-03	Time: 10.51s
Epoch [955/1000]	 Average training and validation loss: 6.7860E-04 1.9808E-03	Time: 10.51s
Epoch [956/1000]	 Average training and validation loss: 6.7567E-04 1.9911E-03	Time: 10.61s
Epoch [957/1000]	 Average training and validation loss: 6.7527E-04 2.1367E-03	Time: 10.49s
Epoch [958/1000]	 Average training and validation loss: 6.8272E-04 2.1685E-03	Time: 10.61s
Epoch [959/1000]	 Average training and validation loss: 6.8759E-04 2.1560E-03	Time: 10.51s
Epoch [960/1000]	 Average training and validation loss: 6.9545E-04 2.0205E-03	Time: 10.52s
Epoch [961/1000]	 Average training and validation loss: 7.0444E-04 1.9351E-03	Time: 10.59s
Epoch [962/1000]	 Average training and validation loss: 7.2843E-04 1.9341E-03	Time: 10.51s
Epoch [963/1000]	 Average training and validation loss: 7.4188E-04 1.9335E-03	Time: 10.58s
Epoch [964/1000]	 Average training and validation loss: 7.3384E-04 2.0937E-03	Time: 10.53s
Epoch [965/1000]	 Average training and validation loss: 7.3301E-04 2.4845E-03	Time: 10.49s
Epoch [966/1000]	 Average training and validation loss: 7.5346E-04 2.0164E-03	Time: 10.58s
Epoch [967/1000]	 Average training and validation loss: 7.5796E-04 2.0589E-03	Time: 10.57s
Epoch [968/1000]	 Average training and validation loss: 7.4331E-04 2.1278E-03	Time: 10.61s
Epoch [969/1000]	 Average training and validation loss: 6.9431E-04 2.0342E-03	Time: 10.51s
Epoch [970/1000]	 Average training and validation loss: 6.7707E-04 2.1424E-03	Time: 10.50s
Epoch [971/1000]	 Average training and validation loss: 6.8987E-04 2.2380E-03	Time: 10.59s
Epoch [972/1000]	 Average training and validation loss: 6.9676E-04 2.0562E-03	Time: 10.51s
Epoch [973/1000]	 Average training and validation loss: 6.9113E-04 1.9582E-03	Time: 10.58s
Epoch [974/1000]	 Average training and validation loss: 6.8565E-04 1.9161E-03	Time: 10.51s
Epoch [975/1000]	 Average training and validation loss: 6.8545E-04 1.9017E-03	Time: 10.53s
Epoch [976/1000]	 Average training and validation loss: 6.8486E-04 1.9571E-03	Time: 10.60s
Epoch [977/1000]	 Average training and validation loss: 6.8677E-04 1.9437E-03	Time: 10.51s
Epoch [978/1000]	 Average training and validation loss: 6.8643E-04 2.0673E-03	Time: 10.58s
Epoch [979/1000]	 Average training and validation loss: 6.9954E-04 2.2645E-03	Time: 10.53s
Epoch [980/1000]	 Average training and validation loss: 7.2593E-04 2.1790E-03	Time: 10.48s
Epoch [981/1000]	 Average training and validation loss: 7.4829E-04 2.0523E-03	Time: 10.61s
Epoch [982/1000]	 Average training and validation loss: 7.4954E-04 2.1774E-03	Time: 10.50s
Epoch [983/1000]	 Average training and validation loss: 7.2291E-04 2.2239E-03	Time: 10.57s
Epoch [984/1000]	 Average training and validation loss: 7.1984E-04 1.9457E-03	Time: 10.49s
Epoch [985/1000]	 Average training and validation loss: 6.9100E-04 1.9179E-03	Time: 10.49s
Epoch [986/1000]	 Average training and validation loss: 6.6235E-04 1.9612E-03	Time: 10.57s
Epoch [987/1000]	 Average training and validation loss: 6.6051E-04 1.9633E-03	Time: 10.53s
Epoch [988/1000]	 Average training and validation loss: 6.6443E-04 1.9851E-03	Time: 10.57s
Epoch [989/1000]	 Average training and validation loss: 6.6104E-04 1.9807E-03	Time: 10.53s
Epoch [990/1000]	 Average training and validation loss: 6.5619E-04 1.9602E-03	Time: 10.51s
Epoch [991/1000]	 Average training and validation loss: 6.4263E-04 1.9789E-03	Time: 10.58s
Epoch [992/1000]	 Average training and validation loss: 6.2238E-04 1.9671E-03	Time: 10.52s
Epoch [993/1000]	 Average training and validation loss: 6.1211E-04 1.9522E-03	Time: 10.61s
Epoch [994/1000]	 Average training and validation loss: 6.0320E-04 1.9206E-03	Time: 10.51s
Epoch [995/1000]	 Average training and validation loss: 5.9775E-04 1.9079E-03	Time: 10.53s
Epoch [996/1000]	 Average training and validation loss: 6.0250E-04 1.9228E-03	Time: 10.63s
Epoch [997/1000]	 Average training and validation loss: 6.1136E-04 2.0036E-03	Time: 10.50s
Epoch [998/1000]	 Average training and validation loss: 6.3464E-04 1.9034E-03	Time: 10.63s
Epoch [999/1000]	 Average training and validation loss: 6.7598E-04 1.8967E-03	Time: 10.53s
Epoch [1000/1000]	 Average training and validation loss: 7.0177E-04 2.0572E-03	Time: 10.52s
Training Time 10620.3487
Test Loss 0.0005

Training best epoch: 790	Training minimum loss: 2.692E-04
Validate best epoch: 165	Validate minimum loss: 4.866E-04
